area_code,gp_access_score,gp_access_quintile,gp_access_decile
E01033571,0.2914366414173834,5,9
E01033572,0.351778148671203,4,8
E01033573,0.8447811015534726,2,3
E01033574,0.6066247271793554,3,5
E01033575,0.6733855437154961,2,4
E01033576,0.2201823083836179,5,9
E01033577,0.3305944280395429,4,8
E01033578,0.3382975991783284,4,8
E01033579,0.40056489921684424,4,7
E01033580,0.13031197843112083,5,10
E01033581,0.5186801900115547,3,6
E01033582,1.0200282449608422,1,2
E01033583,0.1739632815509051,5,10
E01033584,0.3267428424701502,4,8
E01033585,0.2907947104891513,5,9
E01033586,0.4339453074849146,4,7
E01033587,0.62010527667223,3,5
E01033588,0.3460007703171139,4,8
E01033589,0.35562973424059574,4,8
E01033590,0.1091282577994608,5,10
E01033591,0.46796764668121704,3,6
E01033592,0.47695467967646676,3,6
E01033593,0.31711387854666834,4,8
E01033594,0.42367441263320066,4,7
E01033595,0.3023494671973295,4,8
E01033596,0.3575555270252921,4,8
E01033597,0.4153293105661831,4,7
E01033598,0.2882269867762229,5,9
E01033599,0.404416484786237,4,7
E01033600,0.509051226088073,3,6
E01033601,0.09115419180896135,5,10
E01033602,0.0725381948902298,5,10
E01033603,0.2535627166516883,5,9
E01033604,0.26062395686224166,5,9
E01033605,0.21761458467068942,5,10
E01033606,0.39478752086275515,4,7
E01033607,0.3421491847477211,4,8
E01033608,0.4442162023366286,4,7
E01033609,0.26447554243163435,5,9
E01033610,1.1265887790473743,1,2
E01033611,1.4745153421491848,1,2
E01033612,0.6894338169212991,2,4
E01033613,1.0694569264347156,1,2
E01033614,0.4724611631788419,3,6
E01033615,0.46860957760944916,3,6
E01033616,0.3703941455899345,4,8
E01033617,0.9757350109128256,2,3
E01033618,0.6746694055719604,2,4
E01033619,0.3691102837334703,4,8
E01033620,0.6708178200025676,2,4
E01033621,0.40698420849916545,4,7
E01033622,0.81974579535242,2,3
E01033623,0.5539863910643213,3,5
E01033624,0.23366285787649246,5,9
E01033625,0.5648992168442676,3,5
E01033626,0.20156631146488638,5,10
E01033627,0.7876492489408139,2,4
E01033628,0.2086275516754397,5,10
E01033629,0.20734368981897547,5,10
E01033630,0.40056489921684424,4,7
E01033631,0.9693157016305045,2,3
E01033632,0.2137629991012967,5,10
E01033633,0.32545898061368594,4,8
E01033634,0.1739632815509051,5,10
E01033635,0.28501733213506225,5,9
E01033636,0.1540634227757093,5,10
E01033637,0.22916934137886763,5,9
E01033638,0.5077673642316086,3,6
E01033639,0.5860829374759274,3,5
E01033640,0.5109770188727693,3,6
E01033641,0.3691102837334703,4,8
E01033642,0.38066504044164845,4,7
E01033643,0.25227885479522405,5,9
E01033644,0.35691359609705997,4,8
E01033645,0.18295031454615485,5,10
E01033646,0.4808062652458595,3,6
E01033647,0.4262421363461292,4,7
E01033648,0.15277956091924508,5,10
E01033649,0.4660418538965207,3,6
E01033650,0.1495699062780845,5,10
E01033651,0.5655411477724996,3,5
E01033652,0.3164719476184362,4,8
E01033653,0.2201823083836179,5,9
E01033654,0.5000641930928231,3,6
E01033655,0.7786622159455642,2,4
E01033656,0.43201951470021827,4,7
E01033657,0.23366285787649246,5,9
E01033658,0.7902169726537424,2,4
E01033659,0.5385800487867506,3,6
E01033660,0.42560020541789706,4,7
E01033661,0.44357427140839645,4,7
E01033662,0.2798818847092053,5,9
E01033663,0.35370394145589934,4,8
E01033664,0.6265245859545513,3,5
E01033665,0.6297342405957119,3,5
E01033666,0.22146617024008217,5,9
E01033667,0.8191038644241878,2,3
E01033668,0.619463345743998,3,5
E01033669,0.6226730003851586,3,5
E01033670,0.9378610861471305,2,3
E01033671,0.7793041468737963,2,4
E01033672,0.25805623314931314,5,9
E01033673,0.5636153549878032,3,5
E01033674,0.7632558736679932,2,4
E01033675,0.7452818076774937,2,4
E01033676,0.3447169084606496,4,8
E01033677,0.40377455385800487,4,7
E01033678,0.5565541147772499,3,5
E01033679,0.404416484786237,4,7
E01033680,0.18102452176145847,5,10
E01033681,0.5565541147772499,3,5
E01033682,0.6464244447297469,3,5
E01033683,0.6162536911028373,3,5
E01033684,0.3986391064321479,4,7
E01033685,0.26190781871870583,5,9
E01033686,0.10784439594299655,5,10
E01033687,0.3472846321735781,4,8
E01033688,0.5700346642701245,3,5
E01033689,0.4140454487097188,4,7
E01033690,0.33572987546539995,4,8
E01033691,0.3209654641160611,4,8
E01033692,0.4480677879060213,4,7
E01033693,0.3267428424701502,4,8
E01033694,0.2490692001540634,5,9
E01033695,0.736294774682244,2,4
E01033696,0.7388624983951725,2,4
E01033697,0.588650661188856,3,5
E01033698,0.010270894851713955,5,10
E01033699,0.336371806393632,4,8
E01033700,0.31197843112081136,4,8
E01033701,0.39221979714982663,4,7
E01033702,0.14058287328283478,5,10
E01033703,0.10142508666067532,5,10
E01033704,0.2927205032738477,5,9
E01033705,0.36782642187700604,4,8
E01033706,0.3447169084606496,4,8
E01033707,0.13287970214404932,5,10
E01033708,0.5892925921170882,3,5
E01033709,0.21183720631660033,5,10
E01033710,0.20156631146488638,5,10
E01033711,0.14636025163692387,5,10
E01033712,0.060341507253819475,5,10
E01033713,0.3691102837334703,4,8
E01033714,0.7722429066632428,2,4
E01033715,0.3755295930157915,4,8
E01033716,1.0707407882911797,1,2
E01033717,0.6586211323661573,3,5
E01033718,0.808832969572474,2,3
E01033719,1.2877134420336371,1,2
E01033720,0.43908075491077164,4,7
E01033721,0.3209654641160611,4,8
E01033722,0.7587623571703684,2,4
E01033723,1.2042624213634612,1,2
E01033724,0.5494928745666966,3,5
E01033725,0.7228142251893694,2,4
E01033726,0.33187828989600715,4,8
E01033727,0.17974065990499422,5,10
E01033728,0.13673128771344203,5,10
E01033729,0.37488766208755936,4,8
E01033730,0.37103607651816656,4,8
E01033731,0.13159584028758506,5,10
E01033732,0.25741430222108097,5,9
E01033733,0.3845166260110412,4,7
E01033734,0.13737321864167415,5,10
E01033735,0.1874438310437797,5,10
E01033736,0.07318012581846194,5,10
E01033737,0.17717293619206573,5,10
E01033738,0.5051996405186802,3,6
E01033739,0.3023494671973295,4,8
E01033740,0.2227500320965464,5,9
E01033741,0.2227500320965464,5,9
E01033742,0.3511362177429709,4,8
E01033743,0.7350109128257797,2,4
E01033744,0.18808576197201182,5,10
E01033745,0.8383617922711515,2,3
E01033746,0.12581846193349594,5,10
E01033747,0.3286686352548466,4,8
E01033748,0.9661060469893438,2,3
E01033749,0.20991141353190396,5,10
E01033750,0.8589035819745794,2,3
E01033751,0.40313262292977275,4,7
E01033752,0.5745281807677493,3,5
E01033753,0.5173963281550905,3,6
E01033754,0.2477853382975992,5,9
E01033755,0.18102452176145847,5,10
E01033756,0.29978174348440106,5,9
E01033757,0.22981127230709977,5,9
E01033758,0.15534728463217357,5,10
E01033759,0.22339196302477854,5,9
E01033760,0.5071254333033766,3,6
E01033761,0.2715367826421877,5,9
E01033762,0.1540634227757093,5,10
E01033763,0.30299139812556164,4,8
E01033764,0.33765566825009624,4,8
E01033765,0.5443574271408397,3,6
E01033766,0.1245346000770317,5,10
E01033767,0.4942868147387341,3,6
E01033768,0.18038259083322636,5,10
W01000001,4.601226993865031,1,1
W01000002,3.067484662576687,1,2
W01000003,0.9202453987730062,3,5
W01000004,2.2699386503067487,1,2
W01000005,0.9202453987730062,3,5
W01000006,2.576687116564417,1,2
W01000007,2.638036809815951,1,2
W01000008,0.5521472392638037,4,8
W01000009,1.3496932515337423,2,3
W01000010,1.0429447852760736,2,4
W01000011,0.49079754601226994,5,9
W01000012,0.7361963190184049,4,7
W01000013,1.7791411042944785,1,2
W01000014,0.7975460122699386,3,6
W01000015,0.6748466257668712,4,7
W01000016,0.3067484662576687,5,10
W01000017,0.6134969325153374,4,8
W01000018,0.7975460122699386,3,6
W01000019,1.1042944785276074,2,4
W01000020,5.214723926380368,1,1
W01000021,4.233128834355829,1,1
W01000022,5.276073619631902,1,1
W01000023,1.7791411042944785,1,2
W01000024,1.656441717791411,1,2
W01000025,2.0245398773006134,1,2
W01000026,3.9877300613496933,1,1
W01000027,1.9631901840490797,1,2
W01000028,4.41717791411043,1,1
W01000029,0.36809815950920244,5,10
W01000030,0.5521472392638037,4,8
W01000031,6.625766871165644,1,1
W01000032,1.7791411042944785,1,2
W01000033,0.7975460122699386,3,6
W01000034,1.0429447852760736,2,4
W01000035,3.374233128834356,1,2
W01000036,0.6748466257668712,4,7
W01000037,0.7975460122699386,3,6
W01000038,2.331288343558282,1,2
W01000039,3.6809815950920246,1,1
W01000040,3.4355828220858897,1,2
W01000041,1.165644171779141,2,4
W01000042,0.8588957055214724,3,6
W01000043,1.5337423312883436,2,3
W01000044,2.147239263803681,1,2
W01000047,2.9447852760736195,1,2
W01000048,1.2883435582822085,2,3
W01000049,0.6748466257668712,4,7
W01000050,2.8834355828220857,1,2
W01000051,0.9815950920245399,3,5
W01000052,1.5337423312883436,2,3
W01000053,2.576687116564417,1,2
W01000054,2.208588957055215,1,2
W01000056,1.1042944785276074,2,4
W01000057,4.969325153374233,1,1
W01000059,1.2269938650306749,2,3
W01000060,7.0552147239263805,1,1
W01000061,0.6748466257668712,4,7
W01000062,0.7975460122699386,3,6
W01000063,2.6993865030674846,1,2
W01000064,1.2883435582822085,2,3
W01000065,0.49079754601226994,5,9
W01000066,4.233128834355829,1,1
W01000067,1.5950920245398772,2,3
W01000068,0.6748466257668712,4,7
W01000069,3.374233128834356,1,2
W01000070,5.337423312883436,1,1
W01000071,2.085889570552147,1,2
W01000072,0.9815950920245399,3,5
W01000073,2.8220858895705523,1,2
W01000074,2.0245398773006134,1,2
W01000075,1.0429447852760736,2,4
W01000076,0.5521472392638037,4,8
W01000077,0.36809815950920244,5,10
W01000078,3.0061349693251533,1,2
W01000079,4.601226993865031,1,1
W01000080,3.0061349693251533,1,2
W01000081,0.7975460122699386,3,6
W01000082,8.466257668711657,1,1
W01000083,7.2392638036809815,1,1
W01000084,4.294478527607362,1,1
W01000085,3.9877300613496933,1,1
W01000086,4.846625766871166,1,1
W01000087,0.4294478527607362,5,9
W01000088,6.134969325153374,1,1
W01000089,4.846625766871166,1,1
W01000090,0.9815950920245399,3,5
W01000091,0.5521472392638037,4,8
W01000092,0.6134969325153374,4,8
W01000093,0.9202453987730062,3,5
W01000094,1.4110429447852761,2,3
W01000095,1.2883435582822085,2,3
W01000096,1.5337423312883436,2,3
W01000097,1.2269938650306749,2,3
W01000098,1.165644171779141,2,4
W01000099,2.7607361963190185,1,2
W01000100,3.1901840490797544,1,2
W01000101,1.165644171779141,2,4
W01000102,1.5950920245398772,2,3
W01000103,3.067484662576687,1,2
W01000104,0.49079754601226994,5,9
W01000105,0.49079754601226994,5,9
W01000106,1.9631901840490797,1,2
W01000107,3.312883435582822,1,2
W01000108,0.8588957055214724,3,6
W01000109,0.9815950920245399,3,5
W01000110,1.3496932515337423,2,3
W01000111,1.1042944785276074,2,4
W01000112,5.828220858895706,1,1
W01000113,2.2699386503067487,1,2
W01000114,2.576687116564417,1,2
W01000115,3.4355828220858897,1,2
W01000116,1.4723926380368098,2,3
W01000117,0.7361963190184049,4,7
W01000118,1.5337423312883436,2,3
W01000119,0.6748466257668712,4,7
W01000121,3.4355828220858897,1,2
W01000122,5.214723926380368,1,1
W01000123,0.9202453987730062,3,5
W01000124,4.049079754601227,1,1
W01000125,1.8404907975460123,1,2
W01000126,0.49079754601226994,5,9
W01000127,0.6134969325153374,4,8
W01000128,0.4294478527607362,5,9
W01000129,0.7361963190184049,4,7
W01000130,0.4294478527607362,5,9
W01000131,0.6134969325153374,4,8
W01000132,0.36809815950920244,5,10
W01000133,0.5521472392638037,4,8
W01000134,0.9815950920245399,3,5
W01000135,0.8588957055214724,3,6
W01000136,0.6134969325153374,4,8
W01000137,6.625766871165644,1,1
W01000138,1.656441717791411,1,2
W01000139,0.9202453987730062,3,5
W01000140,1.5950920245398772,2,3
W01000141,0.8588957055214724,3,6
W01000142,1.3496932515337423,2,3
W01000143,0.8588957055214724,3,6
W01000144,0.7361963190184049,4,7
W01000145,1.165644171779141,2,4
W01000146,0.9202453987730062,3,5
W01000147,1.0429447852760736,2,4
W01000148,0.5521472392638037,4,8
W01000149,0.6134969325153374,4,8
W01000150,2.331288343558282,1,2
W01000151,1.4723926380368098,2,3
W01000152,0.4294478527607362,5,9
W01000153,1.7177914110429449,1,2
W01000154,1.2883435582822085,2,3
W01000155,0.7361963190184049,4,7
W01000156,1.0429447852760736,2,4
W01000157,0.9815950920245399,3,5
W01000158,1.0429447852760736,2,4
W01000159,7.791411042944786,1,1
W01000162,7.730061349693251,1,1
W01000163,0.9815950920245399,3,5
W01000164,1.4110429447852761,2,3
W01000165,0.9202453987730062,3,5
W01000166,0.8588957055214724,3,6
W01000167,0.9202453987730062,3,5
W01000168,0.6134969325153374,4,8
W01000169,0.6748466257668712,4,7
W01000170,1.3496932515337423,2,3
W01000171,1.8404907975460123,1,2
W01000172,1.656441717791411,1,2
W01000173,2.9447852760736195,1,2
W01000174,0.5521472392638037,4,8
W01000175,0.7361963190184049,4,7
W01000176,0.4294478527607362,5,9
W01000177,1.3496932515337423,2,3
W01000178,0.6134969325153374,4,8
W01000179,0.7975460122699386,3,6
W01000180,1.7791411042944785,1,2
W01000181,1.165644171779141,2,4
W01000182,0.4294478527607362,5,9
W01000183,0.49079754601226994,5,9
W01000184,1.2883435582822085,2,3
W01000185,2.7607361963190185,1,2
W01000186,0.6134969325153374,4,8
W01000187,0.9202453987730062,3,5
W01000188,1.1042944785276074,2,4
W01000189,8.098159509202453,1,1
W01000190,6.07361963190184,1,1
W01000191,2.2699386503067487,1,2
W01000192,3.4355828220858897,1,2
W01000193,2.0245398773006134,1,2
W01000194,0.36809815950920244,5,10
W01000195,0.6134969325153374,4,8
W01000196,0.49079754601226994,5,9
W01000197,1.2883435582822085,2,3
W01000198,0.4294478527607362,5,9
W01000199,3.6809815950920246,1,1
W01000200,0.5521472392638037,4,8
W01000201,0.9202453987730062,3,5
W01000202,7.361963190184049,1,1
W01000203,5.0920245398773005,1,1
W01000204,3.7423312883435584,1,1
W01000205,4.355828220858895,1,1
W01000206,3.9877300613496933,1,1
W01000207,6.748466257668712,1,1
W01000208,3.9263803680981595,1,1
W01000209,2.0245398773006134,1,2
W01000210,2.5153374233128836,1,2
W01000211,7.300613496932515,1,1
W01000212,0.9202453987730062,3,5
W01000213,0.5521472392638037,4,8
W01000214,1.1042944785276074,2,4
W01000215,0.8588957055214724,3,6
W01000216,0.5521472392638037,4,8
W01000217,0.5521472392638037,4,8
W01000218,1.1042944785276074,2,4
W01000219,1.2883435582822085,2,3
W01000220,1.5950920245398772,2,3
W01000221,1.4723926380368098,2,3
W01000222,1.3496932515337423,2,3
W01000223,1.4110429447852761,2,3
W01000224,1.3496932515337423,2,3
W01000225,1.4110429447852761,2,3
W01000226,1.5337423312883436,2,3
W01000227,1.3496932515337423,2,3
W01000228,1.0429447852760736,2,4
W01000229,0.9202453987730062,3,5
W01000230,0.6134969325153374,4,8
W01000231,0.8588957055214724,3,6
W01000232,0.5521472392638037,4,8
W01000233,0.6748466257668712,4,7
W01000234,0.9815950920245399,3,5
W01000235,0.4294478527607362,5,9
W01000236,0.4294478527607362,5,9
W01000237,0.9202453987730062,3,5
W01000238,0.36809815950920244,5,10
W01000239,0.36809815950920244,5,10
W01000240,0.49079754601226994,5,9
W01000241,0.36809815950920244,5,10
W01000242,0.9202453987730062,3,5
W01000243,0.6748466257668712,4,7
W01000244,0.9815950920245399,3,5
W01000245,0.6134969325153374,4,8
W01000246,0.5521472392638037,4,8
W01000247,3.312883435582822,1,2
W01000248,8.098159509202453,1,1
W01000249,0.9202453987730062,3,5
W01000250,0.9202453987730062,3,5
W01000251,0.9815950920245399,3,5
W01000252,1.1042944785276074,2,4
W01000253,1.2883435582822085,2,3
W01000254,1.165644171779141,2,4
W01000255,0.7975460122699386,3,6
W01000256,0.7975460122699386,3,6
W01000257,1.1042944785276074,2,4
W01000258,1.7791411042944785,1,2
W01000259,0.9815950920245399,3,5
W01000260,0.7975460122699386,3,6
W01000261,0.5521472392638037,4,8
W01000262,0.49079754601226994,5,9
W01000263,0.7361963190184049,4,7
W01000264,0.5521472392638037,4,8
W01000265,1.7791411042944785,1,2
W01000266,0.7361963190184049,4,7
W01000267,1.165644171779141,2,4
W01000268,0.6748466257668712,4,7
W01000269,0.3067484662576687,5,10
W01000270,4.846625766871166,1,1
W01000271,5.460122699386503,1,1
W01000272,3.374233128834356,1,2
W01000273,0.9815950920245399,3,5
W01000274,0.6748466257668712,4,7
W01000275,1.2269938650306749,2,3
W01000276,1.5950920245398772,2,3
W01000277,1.3496932515337423,2,3
W01000278,1.1042944785276074,2,4
W01000279,0.6748466257668712,4,7
W01000280,1.2269938650306749,2,3
W01000281,1.0429447852760736,2,4
W01000282,1.165644171779141,2,4
W01000283,0.5521472392638037,4,8
W01000284,1.2269938650306749,2,3
W01000285,1.2269938650306749,2,3
W01000286,1.0429447852760736,2,4
W01000287,1.8404907975460123,1,2
W01000288,0.5521472392638037,4,8
W01000289,1.4723926380368098,2,3
W01000290,0.6134969325153374,4,8
W01000291,1.3496932515337423,2,3
W01000292,0.9202453987730062,3,5
W01000293,1.3496932515337423,2,3
W01000294,1.7791411042944785,1,2
W01000295,0.9202453987730062,3,5
W01000296,1.0429447852760736,2,4
W01000297,0.8588957055214724,3,6
W01000298,1.5337423312883436,2,3
W01000299,2.8834355828220857,1,2
W01000300,2.147239263803681,1,2
W01000301,4.233128834355829,1,1
W01000302,0.7975460122699386,3,6
W01000303,1.9631901840490797,1,2
W01000304,0.36809815950920244,5,10
W01000305,0.6748466257668712,4,7
W01000306,0.5521472392638037,4,8
W01000307,1.5950920245398772,2,3
W01000308,1.2883435582822085,2,3
W01000309,1.0429447852760736,2,4
W01000310,1.656441717791411,1,2
W01000311,1.0429447852760736,2,4
W01000312,0.9202453987730062,3,5
W01000313,0.4294478527607362,5,9
W01000314,0.36809815950920244,5,10
W01000315,0.8588957055214724,3,6
W01000316,0.7975460122699386,3,6
W01000317,0.9815950920245399,3,5
W01000318,0.36809815950920244,5,10
W01000319,0.7975460122699386,3,6
W01000320,0.9815950920245399,3,5
W01000321,1.2269938650306749,2,3
W01000322,1.0429447852760736,2,4
W01000323,2.8834355828220857,1,2
W01000324,1.7791411042944785,1,2
W01000325,2.331288343558282,1,2
W01000326,1.3496932515337423,2,3
W01000327,1.5950920245398772,2,3
W01000328,0.9815950920245399,3,5
W01000329,1.1042944785276074,2,4
W01000330,0.7361963190184049,4,7
W01000331,0.9815950920245399,3,5
W01000332,1.9631901840490797,1,2
W01000333,0.9815950920245399,3,5
W01000334,0.3067484662576687,5,10
W01000335,0.6134969325153374,4,8
W01000336,0.49079754601226994,5,9
W01000337,0.49079754601226994,5,9
W01000338,4.110429447852761,1,1
W01000339,2.576687116564417,1,2
W01000340,2.085889570552147,1,2
W01000341,1.0429447852760736,2,4
W01000342,0.8588957055214724,3,6
W01000343,0.4294478527607362,5,9
W01000344,1.2883435582822085,2,3
W01000345,3.6809815950920246,1,1
W01000346,9.325153374233128,1,1
W01000347,1.4110429447852761,2,3
W01000348,0.3067484662576687,5,10
W01000349,1.2269938650306749,2,3
W01000350,0.6748466257668712,4,7
W01000351,0.8588957055214724,3,6
W01000352,0.7975460122699386,3,6
W01000353,0.4294478527607362,5,9
W01000354,1.0429447852760736,2,4
W01000355,0.4294478527607362,5,9
W01000356,0.8588957055214724,3,6
W01000359,2.4539877300613497,1,2
W01000360,0.8588957055214724,3,6
W01000361,1.0429447852760736,2,4
W01000362,0.4294478527607362,5,9
W01000363,0.36809815950920244,5,10
W01000364,0.6134969325153374,4,8
W01000365,0.8588957055214724,3,6
W01000366,0.49079754601226994,5,9
W01000367,0.9815950920245399,3,5
W01000368,0.9815950920245399,3,5
W01000369,0.36809815950920244,5,10
W01000370,1.0429447852760736,2,4
W01000371,0.6134969325153374,4,8
W01000372,0.6134969325153374,4,8
W01000373,0.5521472392638037,4,8
W01000374,1.4723926380368098,2,3
W01000375,1.3496932515337423,2,3
W01000376,1.5950920245398772,2,3
W01000377,0.7975460122699386,3,6
W01000378,0.6134969325153374,4,8
W01000379,0.9815950920245399,3,5
W01000380,0.9815950920245399,3,5
W01000381,0.6134969325153374,4,8
W01000382,0.6134969325153374,4,8
W01000383,3.496932515337423,1,2
W01000384,0.9815950920245399,3,5
W01000385,1.0429447852760736,2,4
W01000386,0.7975460122699386,3,6
W01000387,1.2883435582822085,2,3
